language,game,language_support_type
24,193027,3
20,186683,2
6,192513,2
5,191830,1
2,191830,3
3,191830,2
3,191830,1
3,191830,3
15,193425,3
2,193027,3
13,226540,3
3,25394,1
6,186683,2
27,167457,3
20,193017,3
28,186683,3
15,235426,2
22,237055,3
26,191830,1
9,165782,3
14,191830,2
16,193027,3
4,192513,2
20,193425,2
23,192513,3
4,192513,3
27,192287,3
9,192287,3
23,192513,1
27,237055,2
15,156670,1
27,156670,3
18,156226,2
18,192513,3
19,156226,3
13,192513,1
28,192513,1
23,192287,1
18,192513,1
27,237055,3
26,226540,3
13,192513,2
15,192287,2
21,193425,2
27,156670,2
15,166792,1
19,192513,1
25,192513,1
19,166792,3
19,166792,1
5,193425,3
17,193027,1
19,186683,2
4,193027,3
18,186683,3
20,193027,1
21,166792,2
14,166792,1
14,166792,3
19,25394,2
18,167457,1
16,237055,2
21,166792,3
25,167457,1
6,122576,3
16,155401,3
23,155401,1
25,193425,3
19,165782,1
13,155401,3
15,226540,1
15,226540,2
14,226540,3
21,226540,1
5,226540,1
20,167457,2
2,156226,1
24,167457,3
2,156226,2
17,156226,1
17,156226,2
9,226540,2
17,156226,3
9,226540,1
9,156226,3
1,156226,3
23,165782,1
11,226540,1
19,156670,3
14,156670,2
27,156670,1
28,192513,3
24,192513,2
12,237055,2
14,226540,2
15,237055,2
22,156670,1
28,156226,3
21,193425,3
11,156226,1
9,156670,3
19,192513,3
20,166792,3
28,166792,3
13,167457,1
11,25394,2
16,167457,2
1,166792,3
27,166792,2
3,166792,2
13,167457,2
2,166792,1
3,237055,3
17,166792,3
28,237055,3
17,166792,1
28,237055,2
4,165782,2
21,122576,1
28,165782,3
11,165782,2
11,122576,3
16,192287,1
9,193425,1
9,193425,3
23,192287,2
13,192287,3
13,192287,1
3,156226,2
2,156226,3
26,192513,3
16,192287,2
14,122576,1
26,165782,3
24,192513,3
21,122576,2
26,165782,2
13,156226,2
5,122576,1
2,165782,1
26,192513,1
13,156226,1
20,156226,1
16,132788,3
16,132788,1
9,192513,1
17,191830,3
9,192513,2
16,25394,2
18,226143,3
16,25394,1
27,166792,3
3,166792,3
24,156670,1
26,156226,1
5,156226,2
24,156670,2
3,156226,3
13,186683,3
5,156226,1
15,165782,2
15,186683,2
1,193027,3
26,156226,3
26,156226,2
24,156226,2
20,156226,2
14,156226,3
27,192513,1
4,156226,3
27,192513,3
27,192513,2
3,156226,1
1,192513,3
7,236121,2
17,191830,1
6,191830,2
1,192513,1
16,192513,2
18,226143,1
24,156670,3
17,237055,3
5,193027,1
5,186683,2
3,186683,2
25,193027,3
6,193027,2
24,186683,3
26,166792,3
23,155401,3
22,165782,3
28,155401,2
4,193425,3
5,226540,2
21,226540,3
3,226540,1
19,167457,2
2,226540,3
5,226540,3
19,167457,3
22,167457,3
22,167457,1
27,156226,3
9,156226,1
27,156226,2
6,156226,1
1,156226,1
1,156226,2
14,167457,1
21,156226,3
9,156226,2
21,167457,1
3,165782,2
5,165782,2
5,122576,3
17,193425,3
17,193425,2
11,155401,1
19,155401,2
24,193425,1
4,155401,3
23,193425,3
13,155401,2
2,122576,1
17,165782,2
3,122576,1
6,165782,3
27,191830,1
1,226143,3
9,191830,3
1,226143,1
9,191830,2
1,191830,2
1,191830,1
17,186683,2
1,191830,3
18,193027,3
4,186683,1
18,191830,1
20,226143,2
28,186683,2
20,191830,1
19,191830,2
22,226143,2
1,167457,3
22,226143,3
14,167457,3
19,156670,2
9,192513,3
1,156670,3
20,156670,3
27,186683,3
14,186683,1
1,193027,1
3,193027,1
2,186683,3
6,193027,1
22,165782,1
11,193425,2
5,193027,2
26,186683,3
17,193027,3
6,122576,1
28,211325,3
25,167457,2
27,226540,1
1,226540,1
21,226540,2
9,226540,3
19,167457,1
2,226540,1
20,167457,1
20,167457,3
22,167457,2
24,167457,2
25,167457,3
24,167457,1
6,156226,2
6,156226,3
3,226540,3
1,167457,1
1,226540,3
21,156226,2
14,122576,2
21,156226,1
26,122576,1
2,165782,3
18,155401,2
18,155401,3
25,193425,2
25,193425,1
11,155401,3
23,193425,2
24,193425,3
15,226540,3
1,192287,2
16,193425,3
4,193425,2
28,193425,3
14,192287,3
26,192287,1
14,192287,1
3,122576,3
25,165782,3
17,122576,3
20,122576,1
20,122576,2
6,165782,2
19,193027,2
19,186683,3
24,193027,1
25,186683,3
20,186683,3
4,186683,3
13,193027,2
23,186683,1
18,191830,2
28,193425,2
4,193425,1
27,226540,2
27,226540,3
1,226540,2
19,165782,3
14,226540,1
3,226540,2
26,122576,3
2,193425,2
6,193425,3
6,193425,1
11,155401,2
20,155401,3
16,193425,1
13,155401,1
15,156670,3
4,155401,2
23,193425,1
16,193425,2
21,192287,1
14,192287,2
26,192287,3
5,192287,3
3,192287,2
26,192287,2
17,165782,3
18,165782,3
2,192287,1
25,165782,1
27,191830,3
14,226143,1
26,186683,1
3,193027,2
3,186683,1
14,226143,3
9,191830,1
21,226143,1
22,186683,3
24,186683,1
11,186683,1
18,191830,3
23,186683,3
20,226143,1
4,186683,2
16,186683,3
22,226143,1
25,226143,1
9,167457,2
20,191830,3
26,122576,2
3,165782,1
19,155401,3
19,155401,1
2,193425,1
3,165782,3
18,155401,1
17,193425,1
6,165782,1
2,192287,3
3,122576,2
17,193027,2
18,186683,1
20,193027,2
16,193027,1
13,193027,1
13,193027,3
12,165782,2
19,191830,1
23,193027,3
19,191830,3
25,226143,3
21,167457,3
9,167457,1
26,167457,3
5,167457,3
14,167457,2
5,167457,1
26,167457,2
11,166792,1
9,167457,3
28,166792,1
26,167457,1
11,166792,2
11,166792,3
28,166792,2
4,166792,3
5,167457,2
23,166792,2
13,166792,3
13,166792,1
4,166792,1
16,166792,2
16,166792,1
12,25394,3
27,25394,2
15,25394,2
2,156670,3
13,166792,2
15,25394,3
3,156670,3
3,156670,1
27,25394,1
7,25394,2
17,156670,3
2,156670,1
2,156670,2
3,156670,2
15,156226,1
23,156226,3
13,156670,2
4,156226,2
23,156226,1
16,156226,3
16,156226,2
23,156226,2
12,31969,3
20,193632,3
16,156226,1
16,31969,3
22,193632,1
15,31969,3
9,31969,3
22,193632,3
20,193632,1
21,31969,3
25,193632,1
20,31969,3
25,193632,3
7,31969,3
24,31969,3
19,193632,2
2,31969,3
24,193632,1
20,191830,2
22,191830,3
24,193632,3
24,226143,3
25,226143,2
25,226540,2
20,192513,2
24,226540,1
1,192513,2
2,167457,1
3,167457,2
2,167457,2
13,226540,1
16,211024,3
17,167457,3
2,167457,3
18,25394,3
6,25394,2
18,25394,1
21,165782,2
14,165782,2
21,165782,3
16,165782,3
22,193027,3
24,165782,3
13,165782,3
26,226143,3
16,226143,3
14,193027,3
1,193027,2
4,226143,2
16,165782,1
2,193027,1
15,226143,1
27,226143,1
17,155401,1
9,226143,3
2,155401,3
27,226143,3
17,155401,3
15,226143,2
15,165782,1
4,155401,1
3,155401,2
11,165782,3
2,165782,2
11,165782,1
4,165782,1
26,226143,2
9,226143,2
5,226143,1
26,226143,1
23,226143,2
14,155401,2
14,155401,1
26,155401,3
28,165782,1
28,165782,2
28,155401,1
3,155401,1
3,226143,3
2,226143,3
17,226143,3
17,226143,1
6,226143,1
6,226143,3
13,226143,2
15,155401,3
1,155401,3
15,155401,2
22,155401,3
23,226143,1
27,155401,1
21,155401,3
23,155401,2
18,226143,2
5,226143,2
19,226143,3
24,155401,1
16,226143,2
24,155401,3
13,226143,1
5,155401,3
27,155401,3
26,155401,2
5,155401,1
2,155401,2
14,155401,3
14,193632,2
3,193632,2
21,193632,1
14,193632,3
25,193632,2
24,226143,2
28,226143,3
25,191830,1
11,226143,1
28,226143,2
11,226143,3
22,226540,3
11,226143,2
4,226540,3
28,191830,3
25,226540,3
23,226540,2
20,226540,1
4,226540,1
16,226540,3
7,242433,2
13,226540,2
24,25394,3
25,25394,2
26,156670,2
26,156670,3
28,156670,3
28,156670,1
2,192287,2
17,192287,2
3,192287,1
18,192287,3
19,192287,3
20,192287,3
20,192287,2
18,226540,2
19,226540,1
19,226540,2
24,226540,2
3,167457,3
28,226540,3
26,193027,3
14,193027,2
19,193027,1
13,165782,1
2,155401,1
16,165782,2
13,165782,2
27,226143,2
17,155401,2
4,226143,1
6,155401,3
6,155401,1
24,165782,1
21,165782,1
9,193027,1
24,165782,2
14,165782,1
25,155401,3
24,155401,2
18,165782,1
28,155401,3
18,165782,2
9,165782,2
2,226143,2
22,155401,2
23,226143,3
22,165782,2
20,155401,1
3,226143,2
6,155401,2
9,226143,1
22,155401,1
2,226143,1
6,226143,2
15,155401,1
9,155401,1
9,155401,2
26,155401,1
1,155401,2
5,226143,3
3,226143,1
13,226143,3
25,155401,1
21,155401,1
13,193632,3
17,193632,2
13,193632,2
15,193027,2
15,193027,1
18,193632,1
26,125397,3
22,31969,3
22,191830,2
25,191830,3
28,226143,1
24,226143,1
24,191830,1
7,242433,3
23,226540,3
12,167457,3
21,226567,3
7,167457,2
24,25394,1
28,25394,3
26,156670,1
24,25394,2
5,156670,2
5,156670,3
28,25394,1
11,156670,3
4,156670,3
28,156670,2
11,156670,1
11,156670,2
15,156226,3
15,156226,2
3,192287,3
4,156670,1
17,192287,3
6,192287,2
17,192287,1
18,192287,2
19,192287,1
19,192287,2
25,166792,3
25,166792,1
24,166792,1
22,192287,3
6,226540,3
25,166792,2
6,226540,1
27,156226,1
24,166792,3
25,226540,1
21,192513,3
28,226540,1
1,193632,2
14,193632,1
27,193027,1
2,193632,2
2,193632,1
17,193632,1
17,193632,3
6,193632,1
4,193632,3
15,193632,3
27,193632,1
15,193632,1
23,193632,3
16,193632,3
26,193632,3
28,193632,2
27,193027,3
16,193632,2
18,193632,2
18,193632,3
6,193632,2
13,193632,1
24,193632,2
28,226177,1
3,231775,3
4,226177,2
19,200496,3
26,166947,1
11,226141,2
11,226177,2
21,166947,2
22,132188,2
2,200496,2
23,226177,3
28,181086,1
11,181086,1
18,166947,3
13,231775,1
15,226141,3
11,226141,3
20,226141,2
13,165675,1
9,190171,2
22,191830,1
25,191830,2
24,191830,3
20,226540,3
22,226540,1
22,226540,2
24,191830,2
4,226143,3
20,226540,2
23,226540,1
4,226540,2
7,242433,1
16,211024,2
21,226567,2
27,226567,2
27,226567,3
28,25394,2
5,156670,1
6,192287,1
6,192287,3
20,192287,1
18,226540,3
19,226540,3
6,226540,2
24,226540,3
18,226540,1
20,192513,1
21,192513,1
3,167457,1
18,25394,2
14,165782,3
14,193027,1
27,165782,3
27,165782,1
20,155401,2
1,165782,2
9,165782,1
26,193027,1
15,226143,3
15,165782,3
17,226143,2
9,155401,3
27,155401,2
1,155401,1
19,226143,1
25,155401,2
3,155401,3
5,155401,2
21,155401,2
3,193632,1
5,193632,3
3,193632,3
9,193027,3
1,193632,3
1,193632,1
27,193027,2
9,193632,2
28,193632,1
21,193632,2
21,193632,3
23,193632,2
16,193632,1
11,193632,3
28,193632,3
11,193632,1
9,193632,1
15,193632,2
27,193632,3
26,193632,2
26,193632,1
19,193632,3
9,193632,3
15,193027,3
19,193632,1
6,193632,3
9,231775,2
1,158650,3
18,200496,1
1,165675,3
17,226177,1
5,166947,2
24,226141,1
2,166947,1
18,181086,3
15,226141,2
6,181086,2
19,200496,1
18,166947,1
2,193632,3
4,193632,2
23,193632,1
5,193632,2
5,193632,1
11,193632,2
27,193632,2
4,193632,1
24,226177,3
26,190171,2
3,190171,1
9,190171,1
5,125397,2
5,125397,1
27,165675,3
20,226141,1
22,158650,3
5,125397,3
3,125397,2
28,226141,3
3,200496,1
3,165675,2
28,226141,2
11,158650,3
3,166947,3
5,192492,3
28,190171,1
19,158650,1
25,226141,1
9,231775,1
14,181086,3
19,158650,3
23,200496,3
9,200496,1
3,200496,2
21,158650,3
19,192492,2
21,200496,1
7,166947,2
18,158650,2
27,226177,3
28,192235,1
3,226177,1
1,125397,3
5,165675,2
17,191177,1
2,231775,2
25,125397,1
14,158650,1
21,192492,2
11,165675,3
6,191177,2
16,191177,2
17,158650,1
24,190171,3
25,165675,2
27,231775,3
11,192492,3
2,190171,2
27,181086,3
16,192492,1
22,190171,2
16,200496,2
23,231775,2
5,165675,1
24,125397,3
20,125397,2
27,200496,1
25,192235,1
9,132188,1
28,125397,2
4,226177,3
27,132188,2
6,190171,1
9,165675,3
16,181086,3
20,158650,2
3,192492,3
21,166947,3
21,200496,3
14,200496,2
17,200496,3
17,200496,1
23,125397,3
16,200496,1
4,125397,1
27,166947,1
1,166947,1
16,226141,2
20,200496,3
3,166947,2
21,125397,2
28,226141,1
2,200496,1
23,226177,1
24,192235,3
18,200496,3
17,200496,2
27,226141,3
14,125397,2
1,166947,3
12,166947,3
1,158650,2
5,165675,3
13,231775,3
13,165675,3
13,231775,2
1,190171,1
26,190171,3
16,166947,3
14,190171,2
27,158650,3
16,166947,1
13,166947,3
24,226141,2
27,226141,2
22,165675,3
2,191177,1
26,190171,1
25,226177,3
26,192235,3
23,192235,3
25,192235,2
22,192235,1
24,226177,1
24,192235,2
5,190171,1
16,132188,1
22,158650,2
22,158650,1
19,192492,1
18,200496,2
25,231775,3
17,192492,1
24,125397,1
23,191177,3
26,158650,3
28,200496,3
15,226177,2
9,200496,2
9,125397,3
14,200496,3
27,125397,1
2,190171,1
20,192492,2
11,181086,3
28,165675,1
3,226141,3
17,190171,2
14,158650,3
26,192235,2
2,125397,3
5,166947,1
9,165675,1
5,226141,2
24,166947,3
5,192492,1
6,200496,2
13,192492,2
13,192492,1
15,166947,1
14,192235,2
23,231775,3
22,192235,2
15,200496,1
24,158650,3
28,125397,3
24,125397,2
4,226177,1
17,132188,2
25,192235,3
3,192492,1
4,191177,1
13,190171,1
5,231775,2
15,181086,3
23,190171,1
18,190171,1
4,166947,2
18,190171,2
22,226177,2
25,226177,2
13,181086,1
1,158650,1
14,125397,3
14,125397,1
28,192235,3
6,192492,1
23,226141,3
25,226141,3
16,231775,1
20,165675,3
28,192492,1
21,181086,3
4,200496,2
6,181086,1
9,158650,1
19,192235,3
9,158650,2
27,125397,2
6,190171,2
27,226177,1
2,190171,3
20,125397,3
18,181086,1
16,191177,3
19,125397,3
16,226177,1
28,192492,3
2,192235,1
17,158650,2
15,181086,2
14,158650,2
22,165675,2
15,231775,2
28,192492,2
25,165675,3
2,226141,1
19,158650,2
19,165675,2
5,231775,1
13,200496,3
13,192492,3
15,200496,2
27,200496,2
25,125397,2
11,125397,1
20,192235,1
4,192235,2
28,125397,1
11,125397,3
24,190171,2
16,181086,2
17,181086,2
6,190171,3
13,190171,3
28,192235,2
16,192492,2
5,192492,2
17,191177,3
13,190171,2
2,226177,2
5,192235,3
3,226177,2
17,226177,3
27,181086,1
6,191177,3
5,192235,1
5,192235,2
16,200496,3
2,226177,1
20,125397,1
15,166947,2
5,166947,3
15,166947,3
27,166947,2
27,166947,3
14,166947,2
26,226177,1
26,226177,2
22,226177,3
19,192235,2
13,165675,2
14,190171,1
21,190171,2
14,190171,3
12,190171,2
19,192235,1
23,166947,1
23,166947,3
27,226141,1
23,166947,2
16,166947,2
20,165675,1
15,226141,1
20,190171,3
28,190171,2
12,181086,2
20,165675,2
18,125397,2
19,190171,3
2,226177,3
28,165675,3
22,226177,1
19,190171,1
25,226177,1
19,190171,2
9,192235,1
24,226177,2
5,231775,3
1,192235,1
24,192235,1
28,226177,3
5,190171,3
15,226177,3
11,181086,2
4,166947,3
4,191177,2
5,190171,2
3,165675,1
3,125397,1
11,226141,1
4,226141,2
23,226141,1
16,226141,3
18,192492,2
26,231775,2
28,181086,2
21,192492,1
18,190171,3
21,165675,3
24,165675,2
23,181086,3
26,192492,2
19,200496,2
25,158650,2
4,181086,3
13,166947,2
15,231775,1
23,181086,1
12,166947,2
9,166947,1
12,165675,2
20,191177,2
23,226177,2
16,226177,2
16,226177,3
15,231775,3
17,192235,3
2,191252,3
25,190171,3
27,181086,2
6,191177,1
13,226177,3
27,125397,3
18,158650,1
9,181086,3
19,181086,3
28,165675,2
24,190171,1
22,165675,1
25,190171,2
9,165675,2
17,190171,3
18,158650,3
23,181086,2
20,158650,3
17,191177,2
6,200496,1
3,190171,2
6,181086,3
4,166947,1
3,190171,3
26,125397,1
26,125397,2
3,125397,3
22,231775,1
25,158650,1
28,158650,3
20,192235,3
28,190171,3
14,192492,2
13,166947,1
6,200496,3
19,191177,2
6,226177,3
14,166947,3
16,231775,2
12,166947,1
3,165675,3
2,125397,1
3,132188,1
19,125397,1
17,190171,1
24,158650,1
14,226177,1
1,166947,2
27,226177,2
28,158650,2
14,165675,1
2,192492,2
3,192492,2
19,192492,3
16,190171,2
18,231775,2
6,231775,2
18,226177,1
1,125397,1
20,200496,2
6,226177,1
21,226177,2
6,226141,3
17,158650,3
20,158650,1
23,158650,3
20,226177,1
11,192492,1
26,231775,1
18,192492,1
26,158650,1
3,158650,2
4,226141,3
5,158650,3
4,125397,3
9,166947,2
3,226177,3
4,192235,3
23,192235,2
16,192235,3
22,192235,3
1,200496,2
16,192235,2
9,231775,3
3,132188,2
25,192492,2
21,231775,2
22,192492,2
25,192492,3
25,192492,1
16,191177,1
26,192492,1
13,200496,1
23,200496,1
9,192492,2
25,181086,2
24,181086,1
18,226141,3
25,181086,1
1,226141,1
18,226141,2
18,226141,1
19,226141,2
26,226141,1
14,226141,1
26,226141,3
14,181086,2
4,181086,1
26,192492,3
22,231775,3
6,192492,3
4,231775,1
16,158650,2
23,231775,1
6,158650,3
3,192235,1
11,158650,1
2,192235,3
26,165675,2
16,181086,1
19,125397,2
25,125397,3
4,125397,2
26,166947,2
9,226177,2
15,226177,1
26,166947,3
21,125397,3
22,226141,3
21,125397,1
2,165675,3
13,158650,3
13,158650,1
13,158650,2
14,226177,3
27,165675,2
28,158650,1
14,165675,2
6,192492,2
19,231775,1
23,158650,2
28,231775,1
1,231775,3
13,181086,2
20,192492,1
19,226177,1
26,231775,3
15,165675,1
4,165675,3
11,226177,1
17,192235,1
17,226141,3
20,192235,2
3,226141,2
2,200496,3
16,226141,1
2,226141,3
17,226141,1
9,158650,3
24,226141,3
5,226141,1
26,158650,2
5,158650,1
28,226177,2
23,125397,1
11,165675,1
26,165675,1
24,165675,3
11,192235,2
13,192235,3
1,200496,3
13,192235,1
19,132188,3
20,231775,2
24,192492,1
3,231775,2
21,231775,1
18,181086,2
3,231775,1
22,192492,1
23,200496,2
20,181086,3
22,181086,1
19,181086,1
28,181086,3
27,192492,2
15,192492,3
1,192492,3
21,226141,2
19,191177,1
5,226141,3
14,226141,3
24,200496,1
17,166947,2
19,166947,1
12,165675,1
9,166947,3
4,158650,1
15,181086,1
25,158650,3
9,226177,3
16,190171,1
16,231775,3
4,231775,3
13,181086,3
23,192492,3
4,192492,3
16,190171,3
23,192492,2
2,231775,1
18,231775,1
1,125397,2
9,125397,1
1,226177,1
21,226177,1
21,226177,3
1,226177,2
16,158650,1
20,226177,3
19,226177,2
22,200496,3
27,158650,2
27,231775,1
20,181086,2
1,181086,3
18,191177,1
9,181086,1
5,181086,3
25,191177,2
21,181086,1
14,231775,2
14,231775,1
11,190171,3
2,165675,2
28,166947,2
25,166947,3
11,166947,2
28,166947,1
28,166947,3
1,226141,2
4,158650,3
2,158650,1
22,190171,3
11,191177,3
2,181086,3
22,192492,3
2,191177,2
23,191177,1
16,192492,3
15,226157,1
14,190907,3
16,190907,1
13,190907,3
3,191177,2
28,190907,2
4,190907,3
21,191177,2
23,190907,3
13,190907,2
15,191177,3
15,191177,2
27,191177,1
5,163910,1
5,226177,1
15,165675,2
1,165675,2
5,226177,3
21,165675,2
21,165675,1
27,165675,1
22,226141,2
25,165675,1
22,226141,1
14,226177,2
24,158650,2
14,165675,3
23,226141,2
14,166947,1
1,231775,1
19,231775,3
28,231775,2
23,158650,1
23,190171,2
4,231775,2
2,192492,1
18,231775,3
11,192492,2
20,192492,3
18,192492,3
26,163910,2
20,197434,3
4,163910,3
20,163910,1
4,163910,2
11,163910,2
22,163910,1
25,163910,3
11,163910,1
25,163910,2
1,163910,3
15,163910,2
21,163910,3
3,163910,2
2,163910,1
6,163910,2
6,163910,1
27,163910,1
22,197434,2
27,163910,2
2,197434,3
4,226141,1
26,226177,3
26,165675,3
1,231775,2
22,231775,2
28,231775,3
12,231775,2
27,231775,2
6,231775,3
2,231775,3
6,231775,1
4,192492,1
6,226177,2
18,226177,3
4,192492,2
17,226177,2
23,192492,1
9,125397,2
18,226177,2
9,226177,1
1,226177,3
6,226141,1
16,158650,3
6,158650,1
19,226177,3
4,158650,2
20,226177,2
6,158650,2
25,226141,2
20,200496,1
22,200496,2
24,200496,2
27,158650,1
3,158650,3
5,158650,2
22,200496,1
21,166947,1
11,125397,2
15,165675,3
21,158650,1
11,226177,3
21,158650,2
11,165675,2
3,192235,3
15,192235,2
3,226141,1
17,226141,2
2,226141,2
3,158650,1
24,165675,1
17,192492,3
11,192235,1
11,192235,3
21,231775,3
25,190171,1
20,231775,1
24,192492,2
20,231775,3
24,192492,3
4,181086,2
26,192235,1
13,200496,2
24,181086,3
9,192492,1
19,181086,2
13,191177,2
13,191177,1
27,192492,3
13,191177,3
1,192492,2
22,181086,3
22,181086,2
27,192492,1
1,192492,1
20,181086,1
24,181086,2
25,181086,3
9,192492,3
21,226141,3
15,192492,1
15,192492,2
6,226141,2
19,226141,1
19,226141,3
20,226141,3
21,226141,1
14,226141,2
22,191177,1
5,226177,2
24,200496,3
17,166947,3
20,166947,3
2,192235,2
18,192235,3
28,200496,2
6,192235,2
4,200496,3
18,192235,1
19,166947,2
18,192235,2
2,125397,2
27,200496,3
23,125397,2
16,125397,2
16,125397,1
12,88115,3
16,125397,3
26,181086,1
26,181086,3
19,191177,3
24,191177,3
24,191177,1
22,191177,3
19,231775,2
20,191177,3
14,231775,3
27,192235,1
1,190171,3
9,192235,3
9,192235,2
15,88115,3
27,88115,3
9,88115,3
12,181086,1
4,190171,3
11,190171,2
23,190171,3
17,165675,3
17,165675,1
4,165675,2
23,165675,2
4,165675,1
23,165675,3
9,226141,1
17,165675,2
16,165675,3
20,166947,1
25,166947,1
24,166947,1
22,166947,2
25,166947,2
22,166947,3
24,166947,2
11,191177,2
22,226157,1
24,190907,3
24,190907,2
23,226157,2
9,191177,3
16,226157,3
15,190907,1
9,191177,1
14,190907,2
22,226157,2
18,226157,2
2,226157,2
17,226157,3
20,190907,3
6,226157,2
9,226157,1
3,226157,2
3,226157,1
27,190907,1
2,226157,3
6,226157,3
1,190907,3
3,190907,1
18,190907,2
18,190907,1
3,190907,3
25,190907,3
20,190907,2
25,190907,1
13,226157,1
24,226157,2
1,190907,1
1,181086,2
20,191177,1
2,166947,2
1,165675,1
3,166947,1
17,166947,1
25,200496,1
11,200496,3
11,200496,1
17,125397,3
17,125397,1
18,125397,1
17,125397,2
9,132188,2
9,200496,3
19,132188,2
5,200496,3
5,200496,2
5,200496,1
21,200496,2
25,191177,3
1,181086,1
28,190907,1
11,190907,2
26,163910,3
18,163910,1
18,163910,2
26,163910,1
6,163910,3
17,163910,1
19,163910,2
23,163910,3
25,163910,1
16,124683,3
27,163910,3
13,163910,2
28,163910,1
22,163910,2
24,163910,3
9,124683,3
24,163910,1
9,124683,2
13,163910,1
15,163910,1
28,163910,2
21,183474,2
15,124683,2
3,183474,2
21,163910,1
5,163910,3
21,163910,2
14,163910,2
1,163910,2
14,163910,1
14,163910,3
3,163910,3
3,163910,1
5,163910,2
20,197434,2
2,163910,2
2,163910,3
17,163910,2
18,163910,3
21,181086,2
25,200496,3
26,226141,2
25,200496,2
6,125397,1
4,192235,1
13,192235,2
16,192235,1
18,125397,3
16,132188,2
14,200496,1
2,132188,2
26,200496,1
15,200496,3
23,192235,1
26,200496,2
1,200496,1
3,200496,3
13,125397,3
22,191177,2
18,191177,2
5,181086,1
13,125397,1
24,191177,2
11,231775,1
13,125397,2
11,231775,2
12,190171,1
15,190171,2
1,190171,2
15,190171,3
18,165675,1
18,165675,3
9,190171,3
27,190171,2
21,190171,1
9,226141,3
9,226141,2
13,226141,1
9,236225,2
13,226177,2
15,158650,3
15,192235,1
13,226177,1
9,226257,3
21,192235,3
21,192235,1
14,192235,3
27,192235,3
20,88115,3
22,88115,3
2,191177,3
17,88115,3
11,190171,1
4,190171,2
20,166947,2
22,166947,1
11,166947,3
25,231775,2
25,231775,1
24,231775,1
24,231775,3
2,158650,2
24,231775,2
11,158650,2
3,181086,2
28,191177,1
2,181086,2
11,191177,1
3,181086,1
2,181086,1
22,190171,1
28,191177,2
14,191177,2
19,190907,2
28,226157,2
21,192492,3
9,226157,3
20,226157,3
11,226157,2
4,226157,3
27,226157,2
26,190907,3
27,226157,3
11,226157,1
28,226157,1
2,226157,1
26,226157,2
2,166947,3
6,166947,3
6,166947,1
6,166947,2
3,192235,2
6,192235,3
6,192235,1
11,200496,2
17,192235,2
28,200496,1
4,200496,1
6,125397,3
6,125397,2
26,200496,3
9,181086,2
26,181086,2
18,191177,3
5,181086,2
3,181086,3
25,191177,1
14,181086,1
11,231775,3
15,190171,1
27,190171,1
21,190171,3
6,165675,1
27,190171,3
18,165675,2
19,165675,3
13,226141,3
13,226141,2
6,165675,2
19,165675,1
15,158650,1
9,226257,2
15,158650,2
15,192235,3
21,192235,2
27,192235,2
1,192235,3
1,192235,2
16,88115,3
14,192235,1
3,88115,2
3,88115,3
4,190171,1
2,165675,1
6,165675,3
2,88115,3
16,165675,1
16,165675,2
1,226141,3
23,165675,1
18,166947,2
19,166947,3
11,166947,1
2,158650,3
28,191177,3
17,181086,1
4,191177,3
20,190171,2
20,190171,1
17,181086,3
17,192492,2
23,191177,2
26,190907,1
14,192492,3
14,192492,1
15,226157,2
26,190907,2
19,226157,3
28,190907,3
20,226157,2
20,226157,1
2,192492,3
19,226157,1
26,191177,3
22,226157,3
16,226157,1
1,226157,2
21,226157,3
24,190907,1
18,226157,1
5,226157,3
17,226157,1
21,226157,2
26,226157,3
21,226157,1
11,226157,3
9,226157,2
1,226157,1
3,226157,3
1,226157,3
4,226157,2
9,191177,2
14,226157,3
19,226157,2
17,226157,2
9,190907,3
16,226157,2
27,190907,3
9,190907,1
17,190907,2
2,190907,3
6,190907,1
18,190907,3
22,190907,2
25,190907,2
17,190907,1
17,190907,3
15,190907,3
5,190907,1
13,190907,1
1,191177,1
21,191177,3
11,190907,3
5,191177,1
3,191177,1
11,190907,1
5,191177,2
23,163910,2
4,163910,1
20,163910,3
22,163910,3
28,163910,3
14,226157,2
26,191177,1
26,226157,1
27,190907,2
14,226157,1
5,226157,2
5,226157,1
27,226157,1
23,226157,3
23,226157,1
1,191177,3
4,226157,1
18,226157,3
19,190907,1
6,226157,1
19,190907,3
9,190907,2
2,190907,1
6,190907,3
5,190907,2
3,190907,2
5,190907,3
6,190907,2
22,190907,3
2,190907,2
25,226157,1
25,226157,3
22,190907,1
20,190907,1
13,226157,3
28,226157,3
24,226157,1
25,226157,2
24,226157,3
1,190907,2
13,226157,2
15,190907,2
14,190907,1
21,190907,3
15,226157,3
23,190907,2
23,190907,1
21,191177,1
3,191177,3
21,190907,2
21,190907,1
16,190907,3
1,191177,2
16,190907,2
14,191177,1
14,191177,3
5,191177,3
4,190907,1
4,190907,2
27,191177,3
15,191177,1
26,191177,2
27,191177,2
19,163910,3
19,163910,1
23,163910,1
20,163910,2
17,163910,3
16,124683,2
27,124683,3
27,124683,2
24,163910,2
22,183474,2
19,183474,2
17,183474,2
11,163910,3
15,163910,3
1,163910,1
2,183474,2
22,197434,3
9,163910,2
9,163910,3
16,163910,2
9,163910,1
16,163910,1
2,197434,2
13,163910,3
16,163910,3
11,236100,3
24,140679,3
27,188957,2
9,188957,1
5,236100,3
9,188957,2
9,188957,3
3,236100,3
17,236100,3
26,140679,1
2,236100,3
26,140679,2
23,140679,3
22,236100,3
23,140679,1
18,140679,3
25,236100,3
